label,start,end
病症,肠梗阻,腹胀
病症,肠梗阻,肠套叠
病症,肠梗阻,紧张
病症,肠梗阻,腹痛
病症,肠梗阻,肥胖
病症,肠梗阻,失水
病症,肠梗阻,稀便
科室从属,普外科,外科
就诊科室,肠梗阻,普外科
检查项目,肠梗阻,血红蛋白
检查项目,肠梗阻,血气分析
检查项目,肠梗阻,血清无机磷
检查项目,肠梗阻,肌酸激酶
治疗,苍耳中毒,药物治疗
治疗,苍耳中毒,支持性治疗
推荐吃,苍耳中毒,百合绿豆汤
推荐吃,苍耳中毒,乌鸡绿豆汤
推荐吃,苍耳中毒,薏仁绿豆汤
忌吃,苍耳中毒,杏仁
忌吃,苍耳中毒,绿豆
忌吃,苍耳中毒,白扁豆
忌吃,苍耳中毒,田螺
宜吃,苍耳中毒,冰糖
宜吃,苍耳中毒,白砂糖
宜吃,苍耳中毒,鸭肉
宜吃,苍耳中毒,鸭肝
治疗药物,苍耳中毒,布美他尼片
治疗药物,苍耳中毒,大月晶丸
治疗药物,苍耳中毒,十一味金色丸
治疗药物,苍耳中毒,二十五味绿绒蒿丸
治疗药物,苍耳中毒,仁青芒觉
治疗药物,苍耳中毒,二维葡醛内酯片
治疗药物,苍耳中毒,季德胜蛇药片
治疗药物,苍耳中毒,注射用硫代硫酸钠
治疗药物,苍耳中毒,秘诀清凉散
治疗药物,苍耳中毒,地塞米松磷酸钠注射液
治疗药物,苍耳中毒,盐酸利多卡因注射液
治疗药物,苍耳中毒,注射用鼠神经生长因子
常见药物,苍耳中毒,仁青芒觉
常见药物,苍耳中毒,季德胜蛇药片
并发症,苍耳中毒,腹水
并发症,苍耳中毒,昏迷
并发症,苍耳中毒,休克
并发症,苍耳中毒,呼吸衰竭
病症,苍耳中毒,口干
病症,苍耳中毒,恶心
病症,苍耳中毒,肝大
病症,苍耳中毒,头晕
病症,苍耳中毒,充血
病症,苍耳中毒,精神萎靡
病症,苍耳中毒,昏迷
病症,苍耳中毒,浮肿
病症,苍耳中毒,腹泻
病症,苍耳中毒,乏力
病症,苍耳中毒,高血压
病症,苍耳中毒,腹水
病症,苍耳中毒,腹痛
病症,苍耳中毒,头痛
病症,苍耳中毒,惊厥
病症,苍耳中毒,黄疸
病症,苍耳中毒,嗜睡
就诊科室,苍耳中毒,急诊科
治疗,肠道病毒所致各系统感染,药物治疗
治疗,肠道病毒所致各系统感染,对症治疗
治疗,肠道病毒所致各系统感染,康复治疗
推荐吃,肠道病毒所致各系统感染,竹笋焖肉
推荐吃,肠道病毒所致各系统感染,枸杞竹笋
推荐吃,肠道病毒所致各系统感染,绿菜花竹笋
推荐吃,肠道病毒所致各系统感染,烧竹笋
推荐吃,肠道病毒所致各系统感染,竹笋鲫鱼汤
推荐吃,肠道病毒所致各系统感染,竹笋粥
推荐吃,肠道病毒所致各系统感染,脆皮香蕉
推荐吃,肠道病毒所致各系统感染,香蕉西米羹
忌吃,肠道病毒所致各系统感染,啤酒
忌吃,肠道病毒所致各系统感染,白酒
忌吃,肠道病毒所致各系统感染,杏仁
忌吃,肠道病毒所致各系统感染,绿豆
宜吃,肠道病毒所致各系统感染,鸭肝
宜吃,肠道病毒所致各系统感染,芝麻
宜吃,肠道病毒所致各系统感染,腰果
宜吃,肠道病毒所致各系统感染,南瓜子仁
并发症,肠道病毒所致各系统感染,疱疹性咽峡炎
并发症,肠道病毒所致各系统感染,脑膜炎
病症,肠道病毒所致各系统感染,窒息
病症,肠道病毒所致各系统感染,昏迷
病症,肠道病毒所致各系统感染,斑丘疹
病症,肠道病毒所致各系统感染,水肿
病症,肠道病毒所致各系统感染,低热
病症,肠道病毒所致各系统感染,休克
病症,肠道病毒所致各系统感染,丘疹
病症,肠道病毒所致各系统感染,腹泻
病症,肠道病毒所致各系统感染,脑膜炎
病症,肠道病毒所致各系统感染,红晕
病症,肠道病毒所致各系统感染,皮疹
病症,肠道病毒所致各系统感染,斑疹
病症,肠道病毒所致各系统感染,厌食
病症,肠道病毒所致各系统感染,心包炎
病症,肠道病毒所致各系统感染,麻痹
病症,肠道病毒所致各系统感染,嗜睡
病症,肠道病毒所致各系统感染,震颤
病症,肠道病毒所致各系统感染,脂肪痢
病症,肠道病毒所致各系统感染,口痛
病症,肠道病毒所致各系统感染,溶血
病症,肠道病毒所致各系统感染,咽痛
病症,肠道病毒所致各系统感染,呼吸衰竭
病症,肠道病毒所致各系统感染,乏力
病症,肠道病毒所致各系统感染,发绀
病症,肠道病毒所致各系统感染,抽搐
病症,肠道病毒所致各系统感染,瘫痪
病症,肠道病毒所致各系统感染,瘀斑
病症,肠道病毒所致各系统感染,肌痛
病症,肠道病毒所致各系统感染,惊厥
病症,肠道病毒所致各系统感染,溃疡
病症,肠道病毒所致各系统感染,紫绀
病症,肠道病毒所致各系统感染,黄疸
病症,肠道病毒所致各系统感染,拒食
病症,肠道病毒所致各系统感染,充血
病症,肠道病毒所致各系统感染,流泪
病症,肠道病毒所致各系统感染,心力衰竭
病症,肠道病毒所致各系统感染,胸痛
病症,肠道病毒所致各系统感染,疱疹
病症,肠道病毒所致各系统感染,猝死
科室从属,消化内科,内科
就诊科室,肠道病毒所致各系统感染,消化内科
检查项目,肠道病毒所致各系统感染,中和试验
检查项目,肠道病毒所致各系统感染,中和试验
检查项目,肠道病毒所致各系统感染,中和试验
治疗,肠系膜上动脉栓塞,手术治疗
治疗,肠系膜上动脉栓塞,药物治疗
治疗,肠系膜上动脉栓塞,支持性治疗
推荐吃,肠系膜上动脉栓塞,花生菠菜粥
推荐吃,肠系膜上动脉栓塞,菠菜粥
推荐吃,肠系膜上动脉栓塞,菠菜豆腐汤
推荐吃,肠系膜上动脉栓塞,小麦粥
推荐吃,肠系膜上动脉栓塞,杂粮粥
推荐吃,肠系膜上动脉栓塞,蔬菜杂烩粥
推荐吃,肠系膜上动脉栓塞,虾皮香芹燕麦粥
推荐吃,肠系膜上动脉栓塞,荞麦粥
忌吃,肠系膜上动脉栓塞,啤酒
忌吃,肠系膜上动脉栓塞,白酒
忌吃,肠系膜上动脉栓塞,杏仁
忌吃,肠系膜上动脉栓塞,绿豆
宜吃,肠系膜上动脉栓塞,鸭肝
宜吃,肠系膜上动脉栓塞,芝麻
宜吃,肠系膜上动脉栓塞,腰果
宜吃,肠系膜上动脉栓塞,南瓜子仁
并发症,肠系膜上动脉栓塞,休克
病症,肠系膜上动脉栓塞,硬化
病症,肠系膜上动脉栓塞,循环衰竭
病症,肠系膜上动脉栓塞,腹泻
病症,肠系膜上动脉栓塞,紧张
病症,肠系膜上动脉栓塞,腹痛
科室从属,消化内科,内科
就诊科室,肠系膜上动脉栓塞,消化内科
检查项目,肠系膜上动脉栓塞,红细胞比容
检查项目,肠系膜上动脉栓塞,血气分析
检查项目,肠系膜上动脉栓塞,酶学检查
治疗,肠道气囊肿症,药物治疗
治疗,肠道气囊肿症,康复治疗
推荐吃,肠道气囊肿症,白菜粥
推荐吃,肠道气囊肿症,圆肉腐竹红枣白菜汤
推荐吃,肠道气囊肿症,白菜干猪肉煲排骨汤
推荐吃,肠道气囊肿症,萝卜豆腐汤
忌吃,肠道气囊肿症,啤酒
忌吃,肠道气囊肿症,白酒
忌吃,肠道气囊肿症,杏仁
忌吃,肠道气囊肿症,绿豆
宜吃,肠道气囊肿症,鸭肝
宜吃,肠道气囊肿症,芝麻
宜吃,肠道气囊肿症,腰果
宜吃,肠道气囊肿症,南瓜子仁
并发症,肠道气囊肿症,消化道出血
并发症,肠道气囊肿症,肠梗阻
并发症,肠道气囊肿症,肠扭转
病症,肠道气囊肿症,便血
病症,肠道气囊肿症,囊肿
病症,肠道气囊肿症,腹泻
病症,肠道气囊肿症,肠套叠
病症,肠道气囊肿症,腹膜炎
病症,肠道气囊肿症,便秘
病症,肠道气囊肿症,溃疡
科室从属,消化内科,内科
就诊科室,肠道气囊肿症,消化内科
检查项目,肠道气囊肿症,腹部平片
检查项目,肠道气囊肿症,内镜检查
治疗,餐后血糖过低症,药物治疗
治疗,餐后血糖过低症,支持性治疗
推荐吃,餐后血糖过低症,归参鳝鱼羹
推荐吃,餐后血糖过低症,芹菜炒鳝鱼
推荐吃,餐后血糖过低症,茄皮烧鳝鱼
推荐吃,餐后血糖过低症,家常鳝鱼
推荐吃,餐后血糖过低症,三鲜鳝鱼汤
推荐吃,餐后血糖过低症,豆薯小米粥
推荐吃,餐后血糖过低症,小麦粥
推荐吃,餐后血糖过低症,红豆糯米粥
忌吃,餐后血糖过低症,杏仁
忌吃,餐后血糖过低症,绿豆
忌吃,餐后血糖过低症,白扁豆
忌吃,餐后血糖过低症,田螺
宜吃,餐后血糖过低症,芝麻
宜吃,餐后血糖过低症,腰果
宜吃,餐后血糖过低症,南瓜子仁
宜吃,餐后血糖过低症,莲子
治疗药物,餐后血糖过低症,葡萄糖注射液
治疗药物,餐后血糖过低症,葡萄糖氯化钠注射液
常见药物,餐后血糖过低症,葡萄糖注射液
常见药物,餐后血糖过低症,葡萄糖氯化钠注射液
并发症,餐后血糖过低症,意识障碍
病症,餐后血糖过低症,无力
病症,餐后血糖过低症,头晕
病症,餐后血糖过低症,出冷汗
病症,餐后血糖过低症,颤抖
病症,餐后血糖过低症,心慌
科室从属,消化内科,内科
就诊科室,餐后血糖过低症,消化内科
检查项目,餐后血糖过低症,血糖
检查项目,餐后血糖过低症,血糖
检查项目,餐后血糖过低症,血糖
检查项目,餐后血糖过低症,血糖
检查项目,餐后血糖过低症,血糖
检查项目,餐后血糖过低症,血糖
治疗,肠结核,抗结核治疗
治疗,肠结核,，对症治疗，支持治疗，手术治疗
推荐吃,肠结核,马齿苋芡实瘦肉汤
推荐吃,肠结核,塘葛菜马齿苋汤
推荐吃,肠结核,马齿苋粳米粥
推荐吃,肠结核,海带粳米粥
推荐吃,肠结核,萝卜粳米粥
推荐吃,肠结核,黄豆粥
推荐吃,肠结核,肉丁黄豆汤
推荐吃,肠结核,海带黄豆汤
忌吃,肠结核,啤酒
忌吃,肠结核,白酒
忌吃,肠结核,杏仁
忌吃,肠结核,绿豆
宜吃,肠结核,芝麻
宜吃,肠结核,腰果
宜吃,肠结核,南瓜子仁
宜吃,肠结核,莲子
治疗药物,肠结核,利福平胶囊
治疗药物,肠结核,盐酸乙胺丁醇胶囊
治疗药物,肠结核,异烟肼片
治疗药物,肠结核,吡嗪酰胺片
治疗药物,肠结核,利福喷丁胶囊
治疗药物,肠结核,盐酸乙胺丁醇片
治疗药物,肠结核,对氨基水杨酸异烟肼片
常见药物,肠结核,盐酸乙胺丁醇片
常见药物,肠结核,利福喷丁胶囊
并发症,肠结核,肠梗阻
并发症,肠结核,腹膜炎
并发症,肠结核,肠套叠
病症,肠结核,肉芽肿
病症,肠结核,消瘦
病症,肠结核,盗汗
病症,肠结核,牵涉痛
病症,肠结核,腹胀
病症,肠结核,水肿
病症,肠结核,低热
病症,肠结核,毒血症
病症,肠结核,钝痛
病症,肠结核,腹泻
病症,肠结核,腹痛
病症,肠结核,腹膜炎
病症,肠结核,便秘
病症,肠结核,溃疡
病症,肠结核,稽留热
病症,肠结核,肠穿孔
就诊科室,肠结核,传染科
检查项目,肠结核,淋巴细胞
检查项目,肠结核,结核菌素试验
检查项目,肠结核,X线钡影跳跃征
检查项目,肠结核,肠镜
检查项目,肠结核,纤维结肠镜检查
检查项目,肠结核,乙状结肠镜检查
检查项目,肠结核,纤维结肠镜检查
检查项目,肠结核,腹腔镜
检查项目,肠结核,腹腔镜
治疗,肠系膜上静脉血栓形成,药物治疗
治疗,肠系膜上静脉血栓形成,手术治疗
治疗,肠系膜上静脉血栓形成,支持性治疗
推荐吃,肠系膜上静脉血栓形成,黑木耳煲红枣
推荐吃,肠系膜上静脉血栓形成,黑木耳芹菜粥
推荐吃,肠系膜上静脉血栓形成,黑木耳大枣汤
推荐吃,肠系膜上静脉血栓形成,黑木耳粥
推荐吃,肠系膜上静脉血栓形成,女贞子蜂蜜饮
推荐吃,肠系膜上静脉血栓形成,蘑菇瘦肉汤
推荐吃,肠系膜上静脉血栓形成,草菇瘦肉汤
推荐吃,肠系膜上静脉血栓形成,冬菇云耳瘦肉粥
忌吃,肠系膜上静脉血栓形成,啤酒
忌吃,肠系膜上静脉血栓形成,白酒
忌吃,肠系膜上静脉血栓形成,鸡蛋黄
忌吃,肠系膜上静脉血栓形成,杏仁
宜吃,肠系膜上静脉血栓形成,蜂蜜
宜吃,肠系膜上静脉血栓形成,芝麻
宜吃,肠系膜上静脉血栓形成,腰果
宜吃,肠系膜上静脉血栓形成,南瓜子仁
并发症,肠系膜上静脉血栓形成,水肿
病症,肠系膜上静脉血栓形成,腹胀
病症,肠系膜上静脉血栓形成,腹泻
病症,肠系膜上静脉血栓形成,紧张
病症,肠系膜上静脉血栓形成,腹痛
病症,肠系膜上静脉血栓形成,腹膜炎
病症,肠系膜上静脉血栓形成,便秘
科室从属,普外科,外科
就诊科室,肠系膜上静脉血栓形成,普外科
检查项目,肠系膜上静脉血栓形成,血常规
检查项目,肠系膜上静脉血栓形成,乳酸
检查项目,肠系膜上静脉血栓形成,腹部平片
检查项目,肠系膜上静脉血栓形成,CT检查
检查项目,肠系膜上静脉血栓形成,CT检查
检查项目,肠系膜上静脉血栓形成,CT检查
检查项目,肠系膜上静脉血栓形成,血管造影
治疗,大网膜扭转,药物治疗
治疗,大网膜扭转,康复治疗
推荐吃,大网膜扭转,豆腐皮粥
推荐吃,大网膜扭转,薏米豆腐羹
推荐吃,大网膜扭转,牛奶菠菜粥
推荐吃,大网膜扭转,菠菜双蛋羹
推荐吃,大网膜扭转,糯米麦粥
推荐吃,大网膜扭转,花生杏仁粥
推荐吃,大网膜扭转,清汤全家福
推荐吃,大网膜扭转,花豆腐生菜瘦肉汤
忌吃,大网膜扭转,干腌菜
忌吃,大网膜扭转,啤酒
忌吃,大网膜扭转,白酒
忌吃,大网膜扭转,杏仁
宜吃,大网膜扭转,芝麻
宜吃,大网膜扭转,腰果
宜吃,大网膜扭转,南瓜子仁
宜吃,大网膜扭转,莲子
病症,大网膜扭转,恶心
病症,大网膜扭转,腹胀
病症,大网膜扭转,低热
病症,大网膜扭转,紧张
病症,大网膜扭转,腹痛
科室从属,普外科,外科
就诊科室,大网膜扭转,普外科
检查项目,大网膜扭转,血常规
检查项目,大网膜扭转,腹腔穿刺
检查项目,大网膜扭转,腹腔镜
治疗,胆道运动功能障碍综合征,药物治疗
治疗,胆道运动功能障碍综合征,内镜治疗
治疗,胆道运动功能障碍综合征,手术治疗
推荐吃,胆道运动功能障碍综合征,首乌鸡蛋汤
推荐吃,胆道运动功能障碍综合征,鸡蛋米汤粥
推荐吃,胆道运动功能障碍综合征,牛奶蛋花粥
推荐吃,胆道运动功能障碍综合征,瘦肉燕窝汤
推荐吃,胆道运动功能障碍综合征,大枣瘦肉汤
推荐吃,胆道运动功能障碍综合征,紫菜豆腐虾米瘦肉汤
推荐吃,胆道运动功能障碍综合征,紫菜瘦肉粥
推荐吃,胆道运动功能障碍综合征,草菇瘦肉汤
忌吃,胆道运动功能障碍综合征,啤酒
忌吃,胆道运动功能障碍综合征,白酒
忌吃,胆道运动功能障碍综合征,杏仁
忌吃,胆道运动功能障碍综合征,绿豆
宜吃,胆道运动功能障碍综合征,芝麻
宜吃,胆道运动功能障碍综合征,腰果
宜吃,胆道运动功能障碍综合征,南瓜子仁
宜吃,胆道运动功能障碍综合征,莲子
治疗药物,胆道运动功能障碍综合征,金钱草颗粒
治疗药物,胆道运动功能障碍综合征,消炎利胆片
治疗药物,胆道运动功能障碍综合征,黄柏胶囊
治疗药物,胆道运动功能障碍综合征,茴三硫片
治疗药物,胆道运动功能障碍综合征,胆石利通片
治疗药物,胆道运动功能障碍综合征,胆宁片
治疗药物,胆道运动功能障碍综合征,排石利胆颗粒
治疗药物,胆道运动功能障碍综合征,益胆片
治疗药物,胆道运动功能障碍综合征,十味蒂达胶囊
治疗药物,胆道运动功能障碍综合征,金胆片
治疗药物,胆道运动功能障碍综合征,舒胆片
治疗药物,胆道运动功能障碍综合征,复方胆通胶囊
治疗药物,胆道运动功能障碍综合征,胆石通胶囊
治疗药物,胆道运动功能障碍综合征,利胆排石片
治疗药物,胆道运动功能障碍综合征,胆舒胶囊
治疗药物,胆道运动功能障碍综合征,曲匹布通片
治疗药物,胆道运动功能障碍综合征,舒胆胶囊
治疗药物,胆道运动功能障碍综合征,胆炎康胶囊
常见药物,胆道运动功能障碍综合征,胆石利通片
常见药物,胆道运动功能障碍综合征,舒胆胶囊
并发症,胆道运动功能障碍综合征,胆石症
并发症,胆道运动功能障碍综合征,小儿胆道蛔虫症
病症,胆道运动功能障碍综合征,恶心
病症,胆道运动功能障碍综合征,腹胀
病症,胆道运动功能障碍综合征,腹泻
病症,胆道运动功能障碍综合征,紧张
病症,胆道运动功能障碍综合征,腹痛
病症,胆道运动功能障碍综合征,结石
病症,胆道运动功能障碍综合征,嗳气
病症,胆道运动功能障碍综合征,胆绞痛
病症,胆道运动功能障碍综合征,黄疸
科室从属,消化内科,内科
就诊科室,胆道运动功能障碍综合征,消化内科
检查项目,胆道运动功能障碍综合征,口服胆囊造影
治疗,胆道张力低下综合征,药物治疗
治疗,胆道张力低下综合征,支持性治疗
推荐吃,胆道张力低下综合征,木耳红枣粥
推荐吃,胆道张力低下综合征,黑木耳芹菜粥
推荐吃,胆道张力低下综合征,黑木耳煲红枣
推荐吃,胆道张力低下综合征,木耳粥
推荐吃,胆道张力低下综合征,生菜香菇
推荐吃,胆道张力低下综合征,萝卜生菜汤
推荐吃,胆道张力低下综合征,拌生菜
推荐吃,胆道张力低下综合征,三鲜冬瓜汤
忌吃,胆道张力低下综合征,啤酒
忌吃,胆道张力低下综合征,杏仁
忌吃,胆道张力低下综合征,绿豆
忌吃,胆道张力低下综合征,白扁豆
宜吃,胆道张力低下综合征,芝麻
宜吃,胆道张力低下综合征,腰果
宜吃,胆道张力低下综合征,南瓜子仁
宜吃,胆道张力低下综合征,莲子
治疗药物,胆道张力低下综合征,左氧氟沙星片
治疗药物,胆道张力低下综合征,二十五味松石丸
治疗药物,胆道张力低下综合征,头孢克肟颗粒
治疗药物,胆道张力低下综合征,肝泰舒胶囊
治疗药物,胆道张力低下综合征,胆石通胶囊
治疗药物,胆道张力低下综合征,舒胆胶囊
治疗药物,胆道张力低下综合征,鸡骨草胶囊
治疗药物,胆道张力低下综合征,头孢克肟胶囊
治疗药物,胆道张力低下综合征,利胆排石片
治疗药物,胆道张力低下综合征,盐酸米诺环素胶囊
治疗药物,胆道张力低下综合征,盐酸左氧氟沙星胶囊
治疗药物,胆道张力低下综合征,胆炎康胶囊
治疗药物,胆道张力低下综合征,胆胃康胶囊
治疗药物,胆道张力低下综合征,头孢克肟分散片
治疗药物,胆道张力低下综合征,舒胆片
治疗药物,胆道张力低下综合征,胆舒胶囊
治疗药物,胆道张力低下综合征,消炎灵胶囊
治疗药物,胆道张力低下综合征,盐酸屈他维林片
治疗药物,胆道张力低下综合征,胆宁片
